"nom de l'enseigne";"date de l'export";"code de l'article";"libellé de l'article";"référence de la marque";"code EAN";"nom de la marque";"prix net HT du client dans l'agence";"prix public HT";"total ecocontribution HT";"disponibilité";"unité de vente (par m², ...)";"libellé unité de vente (par m², ...)";"conditionnement (par m², ...)";"libellé conditionnement (par m², ...)";"code nomenclature niv. 1";"libellé nomenclature niv. 1";"code nomenclature niv. 2";"libellé nomenclature niv. 2";"code nomenclature niv. 3";"libellé nomenclature niv. 3";"code nomenclature niv. 4";"libellé nomenclature niv. 4";"code nomenclature niv. 5";"libellé nomenclature niv. 5"
"dispano";"20211005";"3133415";"Contreplaqué Bouleau qualité BB/BB extérieur collage WBP 125x250cm 9mm";"221233";"3450745906148";"NORSILK";"12.45";"15.54";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3013101";"Contreplaqué Rigaply tout bouleau qualité BB/BB brut 1500x3000mm 6,5mm, certifié PEFC 100%";"";"";"RIGAWOOD";"9.95";"12.41";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7834603";"Contreplaqué Riga Décor âme bouleau faces placage semi-déroulé bouleau choix AB/B 250x125cm ép. 15mm";"RIGA DÉCOR - OPTI";"";"RIGAWOOD";"38.83";"48.48";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3016612";"Contreplaqué Rigaply tout bouleau qualité S/BB brut 1500x3000mm 9mm";"";"";"RIGAWOOD";"18.86";"23.56";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7834606";"Contreplaqué Riga Décor âme bouleau faces placage semi-déroulé bouleau choix AB/B 300x150cm ép. 12mm";"RIGA DÉCOR - OPTI";"";"RIGAWOOD";"37.11";"46.35";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7834608";"Contreplaqué Riga Décor âme bouleau faces placage semi-déroulé bouleau choix AB/B 300x150cm ép. 18mm";"RIGA DÉCOR - OPTI";"";"RIGAWOOD";"44.36";"55.37";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1977619";"Contreplaqué Bouleau qualité BB/BB extérieur collage WBP 150x300cm 15mm";"221222";"3450745905240";"NORSILK";"25.16";"31.4";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3016621";"Contreplaqué Rigaply tout bouleau qualité S/BB brut 1500x3000mm 40mm";"-";"";"RIGAWOOD";"81.05";"101.19";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3013108";"Contreplaqué Rigaply tout bouleau qualité BB/BB brut 1500x3000mm 27mm, certifié PEFC 100%";"";"";"RIGAWOOD";"37.39";"46.66";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3013109";"Contreplaqué Rigaply tout bouleau qualité BB/BB brut 1500x3000mm 30mm, certifié PEFC 100%";"";"";"RIGAWOOD";"45.44";"53.71";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3016614";"Contreplaqué Rigaply tout bouleau qualité S/BB brut 1500x3000mm 15mm";"";"";"RIGAWOOD";"27.86";"34.77";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7368337";"Contreplaqué Rigaply tout bouleau qualité S/BB brut 1500 x 3000 mm 6,5mm Réf. RIGA PLY S/BB 6,5 mm";"RIGA PLY S/BB 6,5";"";"RIGAPLY";"11.37";"14.19";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1977617";"Contreplaqué Bouleau qualité BB/BB extérieur collage WBP 150x300cm 9mm, certifié PEFC 70%";"254808";"";"NORSILK";"13.10";"16.35";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3291714";"Contreplaqué Rigaply tout bouleau qualité BB/BB brut 1500x3000mm 4mm";"";"";"RIGAWOOD";"7.91";"9.87";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3013105";"Contreplaqué Rigaply tout bouleau qualité BB/BB brut 1500x3000mm 18mm, certifié PEFC 100%";"";"";"RIGAWOOD";"27.00";"31.94";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7594223";"Contreplaqué RIGA DECOR tout bouleau âme bouleau faces bouleau AB/B 2 faces laqués (vernis) collage extérieur WBP format 250x125cm épaisseur 18mm";"";"";"RIGAWOOD";"53.20";"66.43";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3013107";"Contreplaqué Rigaply tout bouleau qualité BB/BB brut 1500x3000mm 24mm, certifié PEFC 100%";"";"";"RIGAWOOD";"37.27";"46.55";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7834607";"Contreplaqué Riga Décor âme bouleau faces placage semi-déroulé bouleau choix AB/B 300x150cm ép. 15mm";"RIGA DÉCOR - OPTI";"";"RIGAWOOD";"41.16";"51.39";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1777320";"Contreplaqué Finnforest Bouleau collage extérieur faces S/BB 150x300cm 21mm Réf. 60079";"254810";"3450745911340";"NORSILK";"41.92";"52.33";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7834602";"Contreplaqué Riga Décor âme bouleau faces placage semi-déroulé bouleau choix AB/B 250x125cm ép. 12mm";"RIGA DÉCOR - OPTI";"";"RIGAWOOD";"35.33";"44.11";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3013102";"Contreplaqué Rigaply tout bouleau qualité BB/BB brut 1500x3000mm 9mm, certifié PEFC 100%";"";"";"RIGAWOOD";"12.68";"15.85";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7524501";"Contreplaqué RIGAPLY tout bouleau WBP qualité BB/BB brut 125x250 18mm";"RIGAPLY18 BB/BB";"";"RIGAWOOD";"19.99";"24.95";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1981333";"Contreplaqué Bouleau qualité BB/BB extérieur collage WBP 150x300cm 24mm, certifié PEFC 70%";"221225";"3450745905547";"NORSILK";"38.48";"48.03";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1423556";"Contreplaqué d'Asie extérieur collage WBP 250x122cm 12mm";"";"";"-";"14.73";"18.39";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7073407";"Contreplaqué Asie Twin collage extérieur WBP 2500 x 1220 x 8 mm, certifié FSC 100%";"2500X1220X8";"3306940939026";"CIBM (CENTRE IMPORT BOIS)";"9.06";"11.31";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7073414";"Contreplaqué Asie Twin collage extérieur WBP 3000 x 1500 x 15 mm, certifié FSC 100%";"3000X1500X15";"3306940938999";"CIBM (CENTRE IMPORT BOIS)";"17.31";"21.62";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1423554";"Contreplaqué d'Asie extérieur collage WBP 250x122cm 8mm";"";"";"-";"10.19";"12.72";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3303898";"Contreplaqué Prem's Asie faces teintées BB/CC collage WBP CL3 250x122cm 5mm";"";"3306940758351";"-";"6.53";"8.15";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7073409";"Contreplaqué Asie Twin collage extérieur WBP 2500 x 1220 x 10 mm, certifié FSC 100%";"2500X1220X10";"3306940910407";"CIBM (CENTRE IMPORT BOIS)";"11.23";"13.28";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1423555";"Contreplaqué extérieur d'Asie - collage WBP - 250x122 cm - ép. 10 mm";"";"3306940758290";"-";"13.74";"17.16";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1423559";"Contreplaqué extérieur d'Asie - collage WBP - 250x122 cm - ép. 22 mm";"";"3306940758320";"-";"26.41";"32.97";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7073413";"Contreplaqué Asie Twin collage extérieur WBP 2500 x 1220 x 15 mm, certifié FSC 100%";"2500X1220X15";"3306940910414";"CIBM (CENTRE IMPORT BOIS)";"15.01";"18.73";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7073415";"Contreplaqué Asie Twin collage extérieur WBP 2500 x 1220 x 18 mm, certifié FSC 100%";"2500X1220X18";"3306940910421";"CIBM (CENTRE IMPORT BOIS)";"18.10";"22.59";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3303901";"Contreplaqué Prem's Asie faces teintées BB/CC collage WBP CL3 250x122cm 18mm";"";"3306940758382";"-";"17.87";"22.31";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1423558";"Contreplaqué extérieur d'Asie - collage WBP - 250x122 cm - ép. 18 mm";"";"3306940758313";"-";"21.61";"26.98";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1423557";"Contreplaqué extérieur d'Asie - collage WBP - 250x122 cm - ép. 15 mm";"";"3306940758306";"-";"18.19";"22.7";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3303902";"Contreplaqué Prem's Asie faces teintées BB/CC collage WBP CL3 250x122cm 21mm";"";"3306940758399";"-";"19.08";"23.82";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3303899";"Contreplaqué Prem's Asie faces teintées BB/CC collage WBP CL3 250x122cm 10mm";"";"3306940758368";"-";"10.96";"13.68";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1423553";"Contreplaqué extérieur d'Asie - collage WBP - 250x122 cm - ép. 5 mm";"";"3306940758283";"-";"6.97";"8.7";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3303900";"Contreplaqué Prem's Asie faces teintées BB/CC collage WBP CL3 250x122cm 15mm";"";"3306940758375";"-";"13.39";"16.71";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7073405";"Contreplaqué Asie Twin collage extérieur WBP 2500 x 1220 x 5 mm, certifié FSC 100%";"2500X1220X5";"3306940910391";"CIBM (CENTRE IMPORT BOIS)";"7.22";"8.54";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6616027";"Contreplaqué cintrable CEIBA fil long Milieu sec CL1 250x122cm 7mm";"";"";"TABLEROS FOLGADO";"13.59";"16.06";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
